Type,Luminosity,Mass,Radius,Age,Temperature
"Main Sequence, M<0.7 Msun",0.005644464029490963,0.1936326039127085,0.2232640763462926,9448.265394227019,3351.766762788949
Early Asymptotic Giant Branch,55697.81452027716,8.893440030964856,608.624722612019,31.248770727949587,3598.009298239347
"Main Sequence, M<0.7 Msun",0.008752610296722516,0.23821598919744175,0.25719698572466254,6234.385483304438,3484.809149532355
"Main Sequence, M<0.7 Msun",0.14467378572367973,0.6857724560625719,0.6495476066716357,4371.719059093638,4421.49873947016
"Main Sequence, M<0.7 Msun",0.10931834141257617,0.6465375842858246,0.6100282298795475,4341.061175574597,4253.787879534653
"Main Sequence, M<0.7 Msun",0.06900784837490238,0.5800983658538289,0.5426035410617669,4708.534093459958,4020.322081956001
"Main Sequence, M<0.7 Msun",0.0014773170000547892,0.11498451942002721,0.14692369675233288,26796.142768358623,2955.289547977395
"Main Sequence, M<0.7 Msun",0.10364864192988389,0.6386893125127024,0.6025276409413451,4534.124205061597,4223.572505409008
"Main Sequence, M<0.7 Msun",0.01607466600048254,0.32818726090474637,0.32014987974409004,3242.3187381808443,3636.104494276676
"Main Sequence, M<0.7 Msun",0.0024655762258655295,0.13787039512909777,0.172515212775623,18639.66499970284,3099.869755636153
"Main Sequence, M<0.7 Msun",0.008228227695182931,0.23106294474878156,0.2519853304276268,6628.617846476977,3466.7017801947645
"Main Sequence, M<0.7 Msun",0.033043789257093406,0.4625435269351164,0.42662467988117897,4485.289193318238,3771.612016342288
"Main Sequence, M<0.7 Msun",0.011968348759945647,0.27984570740018033,0.2865692781599391,4501.4371539528875,3570.0251996639313
"Main Sequence, M<0.7 Msun",0.0033377265789791308,0.15500607037362135,0.1895465754411595,14746.685385303148,3189.9380988061444
"Main Sequence, M<0.7 Msun",0.0022354664471206983,0.1329570210730891,0.16732263961998595,20042.50576876687,3071.4413222235967
"Main Sequence, M>0.7 Msun",1.3366291304458435,1.027383923568451,1.0739474130602489,4512.713880526068,5994.994097985184
C-O White Dwarf,76.00111880386174,1.1578670233085828,0.006211880637412215,79.58440141841399,216456.67495267335
"Main Sequence, M<0.7 Msun",0.011464299580222428,0.27354621284576325,0.2821926143147663,4714.687691832323,3559.111530985333
First Giant Branch,17.91599422549569,1.2786764664678523,5.720780217090521,4499.54996870296,4970.042864470331
"Main Sequence, M<0.7 Msun",0.000716517025514043,0.09180886020657025,0.11668485150738482,42029.40692196549,2767.431800889771
"Main Sequence, M<0.7 Msun",0.010007875643616236,0.25488966729895757,0.26911760308594807,5439.620396416598,3522.8322181238073
"Main Sequence, M<0.7 Msun",0.0032414428808262563,0.1532092183315776,0.18783222334107705,15094.59962281667,3181.0982384860185
"Main Sequence, M<0.7 Msun",0.001082049382668828,0.10393769438836163,0.13312201809962274,32793.69943241019,2872.197907758008
"Main Sequence, M>0.7 Msun",2.9386689207262657,1.1696311862416755,1.485141809919661,4509.7372061416845,6207.707427343403
"Main Sequence, M<0.7 Msun",0.001856150460830021,0.12436598346519524,0.1578635033728492,22906.589518431858,3018.491544127633
"Main Sequence, M<0.7 Msun",0.01133996059353741,0.2719801012579346,0.28110229162223904,4769.965262609733,3556.2986982432853
C-O White Dwarf,39.632263946999885,0.6037923152384058,0.012727332173291304,2452.7432092968784,128505.3084559994
"Main Sequence, M<0.7 Msun",0.009553105052904076,0.24891722801559196,0.2648794414778511,5706.232135853107,3509.8580286554397
"Main Sequence, M<0.7 Msun",0.022516576669063114,0.3910250850091724,0.3668027114394731,4447.57999465456,3695.616177241774
"Main Sequence, M<0.7 Msun",0.054826792885832996,0.5456346117088432,0.5071259271659564,4746.76993007472,3926.1586134849217
"Main Sequence, M<0.7 Msun",0.0012729590324881174,0.10947218184479254,0.14016822271373208,29562.15835642871,2915.119489001636
"Main Sequence, M<0.7 Msun",0.0024670439046986414,0.1379011106283964,0.1725472059251666,18631.36388913589,3100.0435260396353
"Main Sequence, M<0.7 Msun",0.04339859102590577,0.5089167449536799,0.4703658957241834,4644.172189396757,3845.2849868950725
"Main Sequence, M<0.7 Msun",0.0007181589983963365,0.09186958460460062,0.11677070891579489,41973.869920319805,2767.997736950137
C-O White Dwarf,38.82781340903421,0.5915366173690481,0.012893428434273584,3000.6399988528424,127022.03434215453
"Main Sequence, M>0.7 Msun",1.5271194652626279,1.0483639862822545,1.1136768457475084,4519.712380750658,6086.479947336908
"Main Sequence, M<0.7 Msun",0.010148375902750292,0.25672009432918697,0.2704104912711745,5361.560015670294,3526.6706643412576
"Main Sequence, M<0.7 Msun",0.0012502184891480964,0.10883437840466591,0.13936996911109703,29909.602995560574,2910.311094743843
"Main Sequence, M<0.7 Msun",0.0011258759639750616,0.10524654082386312,0.13481304163206648,31983.2476481908,2882.598927810987
"Main Sequence, M>0.7 Msun",0.19326464081402003,0.726512597382736,0.68958087447033,4560.221453535297,4613.4204306804995
"Main Sequence, M<0.7 Msun",0.000799016095570709,0.09477638614678065,0.1208378572147714,39438.9544644409,2794.569480226669
"Main Sequence, M<0.7 Msun",0.008451006759174665,0.23411657604029285,0.25421850326471934,6455.937551437763,3474.570043897574
"Main Sequence, M<0.7 Msun",0.0012930172915132686,0.11003038493092923,0.1408639716263587,29263.020856855597,2919.2995219792656
"Main Sequence, M>0.7 Msun",1.5955016345073032,1.0558709426647883,1.1267957302056573,4483.287386755514,6117.5743259587625
"Main Sequence, M<0.7 Msun",0.004823701203866445,0.18067230555507868,0.21253496050458984,10853.73620432458,3302.9914368390746
"Main Sequence, M<0.7 Msun",0.007306658911654334,0.21817619297797036,0.24240494165626875,7438.298346763023,3431.12477314566
"Main Sequence, M<0.7 Msun",0.0005854693250663453,0.08670300738588912,0.10933367695526086,47124.73885484862,2718.169887600967
"Main Sequence, M<0.7 Msun",0.007613607516518244,0.22251674844533648,0.24566214093867325,7149.934712953474,3443.5472192576344
"Main Sequence, M<0.7 Msun",0.003850707927334937,0.16426633431028265,0.19814695901402501,13130.846873813389,3233.47104648651
"Main Sequence, M<0.7 Msun",0.0021630630259880344,0.13136798648135067,0.16561053010727078,20530.217692460443,3061.9694780775353
C-O White Dwarf,43.19377114261922,0.6580514077357958,0.012018669717997072,1294.6426242771379,135115.32740410397
"Main Sequence, M<0.7 Msun",0.019193356312416067,0.3603134567061218,0.34381893189837487,5320.361805270356,3667.7554875937017
"Main Sequence, M<0.7 Msun",0.0005864166768482827,0.08674198222264883,0.10939078413968907,47082.404344468785,2718.5589067963806
"Main Sequence, M<0.7 Msun",0.06132055821003928,0.5629580189616584,0.5244189301039068,4314.247134470778,3970.4513807995077
"Main Sequence, M<0.7 Msun",0.008886307563860768,0.2400209548275391,0.25850175713856083,6140.381867567235,3489.202081496301
"Main Sequence, M>0.7 Msun",3.4820455516636195,1.20659981149363,1.6593800863831014,4501.966128568966,6127.216310101477
C-O White Dwarf,39.92049500420831,0.6081834773882195,0.012668406446155106,2278.098938983604,129037.37589719717
"Main Sequence, M<0.7 Msun",0.0038614104135830983,0.16445443081440683,0.19831778955217666,13100.823234564414,3234.3215303948077
"Main Sequence, M<0.7 Msun",0.038920975649682284,0.49061713956111014,0.4530924149068134,5131.75634346612,3812.677497281699
C-O White Dwarf,48.9414839537448,0.7456170545077276,0.010946255778222412,572.4592785773068,146071.00754651864
"Main Sequence, M<0.7 Msun",0.026903230073446208,0.42520831990283814,0.39392910347500265,3670.5270720401186,3728.375196381277
"Main Sequence, M<0.7 Msun",0.1018747387496679,0.6361458040014678,0.6000779114235487,4598.573742196545,4213.959371389298
"Main Sequence, M<0.7 Msun",0.003528158118218661,0.15850249060967148,0.1928388881003133,14103.269000334732,3206.765763132207
"Main Sequence, M<0.7 Msun",0.005891663328723168,0.19741178279733146,0.2263030303403994,9089.508379454282,3365.0524141630813
"Main Sequence, M<0.7 Msun",0.035875492568710116,0.47714959991450445,0.43973938067772605,4141.910730428819,3792.096018587045
"Main Sequence, M<0.7 Msun",0.0025291993866982895,0.1391951103550876,0.17388989957984008,18286.625274247606,3107.321043030613
"Main Sequence, M<0.7 Msun",0.008381560078243885,0.23316705923209735,0.2535254795758013,6508.912107651736,3472.145745235082
"Main Sequence, M<0.7 Msun",0.000708694507199018,0.09151857042976486,0.11627390728105322,42296.42785957788,2764.7201054937073
C-O White Dwarf,44.99435849115266,0.6854831185614473,0.011674562529776283,857.7208378654584,138499.03446235176
"Main Sequence, M>0.7 Msun",2.1788574044612607,1.1096679438165475,1.2602977456143485,4486.740826208299,6253.140113571059
"Main Sequence, M<0.7 Msun",0.0011533646152770583,0.10605514976643947,0.13585003492856892,31497.474289759437,2888.945281674414
"Main Sequence, M<0.7 Msun",0.031200710775433006,0.45213837139751634,0.4175033141281075,4747.689128929243,3758.2762179190336
"Main Sequence, M<0.7 Msun",0.0008615170913703834,0.0969223338790437,0.12378720121968717,37712.071449655894,2813.5564950049607
"Main Sequence, M<0.7 Msun",0.0024456236755851604,0.13745208246543505,0.17207893307671515,18753.27176191146,3097.4984140402503
"Main Sequence, M<0.7 Msun",0.0037979895145494754,0.16333696693387434,0.19730073276921115,13280.714824097291,3229.249706323514
"Main Sequence, M<0.7 Msun",0.04440572650873807,0.5126837322185614,0.47396572757026634,4549.560803625324,3852.6877581848844
"Main Sequence, M<0.7 Msun",0.12025726575540668,0.6595505029805386,0.6235857757838473,4544.508518858283,4308.809253086044
"Main Sequence, M<0.7 Msun",0.0028849825495336203,0.14636779566329203,0.1811575862743483,16538.524421905095,3146.190913027646
"Main Sequence, M<0.7 Msun",0.009781819524514948,0.2519301505988813,0.2670213987217726,5569.396797940392,3516.4902345700366
"Main Sequence, M<0.7 Msun",0.010495693059852249,0.26121606314385437,0.2735755154804794,5176.637766415817,3535.832674439806
"Main Sequence, M<0.7 Msun",0.0169571128607123,0.3378333169961317,0.32695506059961815,3051.088894772622,3646.4602468075223
"Main Sequence, M>0.7 Msun",0.3567530040635467,0.8178995611865417,0.775178618390942,4395.516285449301,5071.875153367023
"Main Sequence, M<0.7 Msun",0.0016568457805228472,0.11954838390519881,0.15232984259519303,24789.614585899708,2986.7960091791306
"Main Sequence, M>0.7 Msun",0.21386115788710125,0.741278577087006,0.7034930691046473,4541.2165022903455,4684.687269079722
"Main Sequence, M<0.7 Msun",0.00643281916450767,0.20551488487752548,0.23269897494834998,8385.691589449176,3392.1936601895422
"Main Sequence, M<0.7 Msun",0.0014953423022990187,0.11545355888507915,0.14748692495050456,26578.90068484511,2958.5978134048078
"Main Sequence, M<0.7 Msun",0.0035362647627687795,0.15864971802481712,0.1929762899698953,14077.104879739793,3207.4637334243384
"Main Sequence, M<0.7 Msun",0.0033147622079948177,0.1545793403485115,0.18914084019660218,14828.214028395721,3187.850713312824
"Main Sequence, M<0.7 Msun",0.039613121680191314,0.49363345228094274,0.4559163215920021,5048.06745740939,3817.637908591723
"Main Sequence, M<0.7 Msun",0.0023568023296803233,0.13557261051050196,0.170105565136965,19276.74490710557,3086.7330083150828
"Main Sequence, M<0.7 Msun",0.0023487974145005018,0.13540180100510732,0.16992514216275775,19325.402227119328,3085.7455160594936
"Main Sequence, M<0.7 Msun",0.02348559675494905,0.3991714656259858,0.37310706832474766,4246.22143449502,3703.0638391904076
"Main Sequence, M<0.7 Msun",0.06783625959084949,0.5775118430603486,0.5400026401669783,4776.514714656586,4012.7774038054868
"Main Sequence, M<0.7 Msun",0.026798548461385425,0.4244691148870429,0.3933230804412234,3685.5918582925824,3727.6114698878105
"Main Sequence, M<0.7 Msun",0.0029800806193970514,0.14822396238282867,0.18299231030588278,16126.949436663997,3155.8628474176467
"Main Sequence, M<0.7 Msun",0.001102914132488818,0.10456389011912419,0.13393299828423713,32402.154868565503,2877.1941413790996
"Main Sequence, M>0.7 Msun",2.3654887169514973,1.1248138860924293,1.314833214279943,4532.337075868865,6249.171227996047
C-O White Dwarf,43.21793787644594,0.6584195847389692,0.01201399400839759,1276.6933713769527,135160.51634682363
C-O White Dwarf,37.85597202989534,0.5767307421069268,0.013097469607511826,3911.8304775001334,125232.61185987768
"Main Sequence, M>0.7 Msun",2.755432509271057,1.155810542722625,1.4299151639001888,4526.118141141259,6225.437051708696
"Main Sequence, M<0.7 Msun",0.01634741023570591,0.33119874237004343,0.32226791793708653,3180.9191469391976,3639.412154939088
"Main Sequence, M<0.7 Msun",0.0012275359573142776,0.10819280472808132,0.1385634330787126,30265.318935353644,2905.4390924388904
"Main Sequence, M<0.7 Msun",0.014558364970309885,0.3109735998784203,0.3081324702080897,3626.414919888925,3615.6547611039073
"Main Sequence, M<0.7 Msun",0.15704263629326096,0.6968043871315398,0.6608052355756523,4528.216936992424,4474.507024185506
"Main Sequence, M<0.7 Msun",0.004485803280968993,0.1751213895826645,0.20777693139066156,11553.07316894401,3280.491596476286
"Main Sequence, M<0.7 Msun",0.001202791775422884,0.10748657493855175,0.1376714546085373,30664.271240169615,2900.034733206673
"Main Sequence, M<0.7 Msun",0.002466270838361152,0.13788493287408932,0.1725303559448807,18635.73536600476,3099.9520076917047
"Main Sequence, M<0.7 Msun",0.002249131131683295,0.13325448888725408,0.16764132977298316,19953.139034007876,3073.1989999619473
"Main Sequence, M<0.7 Msun",0.0004428338270952554,0.08038366184698252,0.09987226442579816,54824.66856747492,2652.2550570637472
"Main Sequence, M<0.7 Msun",0.0018601694905045598,0.12446074850864773,0.15797064085561321,22871.727025172888,3019.099851285696
"Main Sequence, M<0.7 Msun",0.0010594666511628582,0.1032534006503094,0.13223170382256677,33229.74326165906,2866.6954907492236
"Main Sequence, M<0.7 Msun",0.0014915726412064428,0.11535567936287666,0.14736953671310501,26624.016232840106,2957.908807896282
"Main Sequence, M<0.7 Msun",0.002618659964479723,0.14103503277298965,0.17578204476446058,17812.682815056796,3117.5258166567096
"Main Sequence, M<0.7 Msun",0.008032037375350192,0.22835490055002838,0.24999380665659657,6787.536733068664,3459.5478583724744
"Main Sequence, M<0.7 Msun",0.0015143146580277051,0.11594450227573655,0.14807455740020295,26354.331513340145,2962.0429220454835
"Main Sequence, M>0.7 Msun",0.20260556823664502,0.7339630305989121,0.6959741719877177,4383.107190987887,4646.691288216419
"Main Sequence, M<0.7 Msun",0.011281114019522557,0.27123720891728015,0.28058472827349684,4796.514902049795,3554.950189521573
"Main Sequence, M<0.7 Msun",0.0033165400349665667,0.15461241688805227,0.18917232041498838,14821.870483215847,3188.0127751493983
"Main Sequence, M<0.7 Msun",0.0034946456942158673,0.15789249557506105,0.19226855692259145,14212.452928118304,3203.864880933944
"Main Sequence, M<0.7 Msun",0.009713634295014779,0.2510339082491241,0.2663851039660362,5609.593098817541,3514.5360857623477
"Main Sequence, M<0.7 Msun",0.022870355199004003,0.3940404741923212,0.369125237050469,4371.742124482567,3698.3575490893168
"Main Sequence, M<0.7 Msun",0.000889177190670521,0.0978471041433874,0.12504441583579728,37002.684480727825,2821.5806276032063
"Main Sequence, M>0.7 Msun",0.2846847967233736,0.7838502329207138,0.7428045911038026,4424.957922500664,4897.013671904327
"Main Sequence, M<0.7 Msun",0.0070885110606635745,0.21505939412287628,0.2400451635261877,7656.151831795333,3421.919690217312
"Main Sequence, M<0.7 Msun",0.004158824153161665,0.16960747930509482,0.20294204276612293,12316.713356639093,3257.123028565294
"Main Sequence, M<0.7 Msun",0.03118462565048145,0.4520441086225946,0.41742152994471365,4750.138359002359,3758.1598500715754
"Main Sequence, M<0.7 Msun",0.000670600694797131,0.09008054385473507,0.1142257814752563,43657.47835118303,2751.1322524027137
"Main Sequence, M>0.7 Msun",0.6771137235600238,0.9165724410295395,0.8892448246625491,4476.950884449096,5558.175664010934
"Main Sequence, M<0.7 Msun",0.0035409546514402024,0.15873483430924762,0.19305568124672198,14062.01184281472,3207.8668636648376
"Main Sequence, M<0.7 Msun",0.009996546970218125,0.2547417801590661,0.26901302918306813,5445.999671172496,3522.5193123998247
"Main Sequence, M<0.7 Msun",0.006273658917493295,0.20315446469872547,0.23085191322116086,8582.077504126104,3384.4727699923696
"Main Sequence, M<0.7 Msun",0.0007618917508196947,0.09346140210469715,0.11900829646544768,40556.4233904622,2782.6733969267307
"Main Sequence, M<0.7 Msun",0.01537627042871176,0.32035640588003794,0.3146661865777475,3409.73584968916,3627.147787124361
"Main Sequence, M<0.7 Msun",0.03291750879456806,0.46185470279108853,0.4260151145056414,4502.185025142926,3770.698201102445
"Main Sequence, M<0.7 Msun",0.0011501173504306272,0.10596010616412575,0.13572845109851187,31553.99571262303,2888.20243484259
"Main Sequence, M<0.7 Msun",0.0010056401975759603,0.10159352766657614,0.13005417329435623,34324.291630540996,2853.15947777598
"Main Sequence, M<0.7 Msun",0.0007229823428003406,0.09204755086546715,0.11702212163690962,41811.73910527045,2769.653733985999
"Main Sequence, M<0.7 Msun",0.02317206271840558,0.3965744504960815,0.37108694289344735,4309.208240251789,3700.6743894920605
"Main Sequence, M<0.7 Msun",0.006974578745727455,0.21342046846392862,0.23879691868060363,7774.533052238728,3416.981863856097
"Main Sequence, M<0.7 Msun",0.002328938738770006,0.13497701108577276,0.1694756552459374,19447.210930944297,3083.283031744189
C-O White Dwarf,72.34041297230314,1.1020966526732001,0.006885260344131915,92.59336035726649,203077.87029575597
"Main Sequence, M<0.7 Msun",0.03514938895928981,0.4735502678328867,0.4364742473236622,4223.963736311356,3786.8462271860526
"Main Sequence, M>0.7 Msun",0.20506642622039348,0.735875481048772,0.6975997630020151,4338.924124213425,4655.3036736101
"Main Sequence, M<0.7 Msun",0.04449280250228567,0.5130044035137566,0.4742730374728957,4541.593625600231,3853.3260648614328
"Main Sequence, M<0.7 Msun",0.0015043534426337594,0.11568708503164982,0.14776668445170696,26471.723750153073,2960.2387829155136
"Main Sequence, M<0.7 Msun",0.020490836661672895,0.3728225831368874,0.3530416547402081,4941.094890449857,3679.2092239012522
"Main Sequence, M<0.7 Msun",0.01376815573528727,0.30169980007371766,0.3017013086381092,3859.896124636721,3603.361906132522
"Main Sequence, M<0.7 Msun",0.0006179630983477499,0.08802109850433551,0.1112564897380383,45724.082418932085,2731.212530821959
"Main Sequence, M<0.7 Msun",0.006734582725446012,0.20994194708482186,0.23612991033432956,8034.989985800381,3406.2750182030186
"Main Sequence, M<0.7 Msun",0.01180351476791894,0.27779430345177003,0.28514544976677797,4569.326492465408,3566.540430729157
"Main Sequence, M<0.7 Msun",0.0013070218743618197,0.11041774970411619,0.14134521548497805,29058.09562250461,2922.184920928141
Helium Herztsprung Gap,462646.28029971226,13.861284320244593,1.2108031334009823,3.7890835569066863,136947.16245688428
"Main Sequence, M>0.7 Msun",0.9096519352377287,0.9630457585545363,0.9615365799764766,4501.427657329393,5754.577509380666
"Main Sequence, M<0.7 Msun",0.0009618914755551298,0.10021246515472707,0.1282228475037967,35276.74436973708,2841.687702655913
"Main Sequence, M<0.7 Msun",0.012969384189755706,0.29212438906623955,0.29507395909735523,4123.816112898835,3589.5659300201874
"Main Sequence, M<0.7 Msun",0.0504304870515075,0.5332072348136064,0.493885215905051,4065.8736029792085,3896.1692562484504
"Main Sequence, M<0.7 Msun",0.0015697476515788248,0.11736335626987247,0.14976203703225588,25721.080019639372,2971.8995670207505
"Main Sequence, M<0.7 Msun",0.0023321350978634248,0.1350454843229335,0.1695481857430279,19427.498481085568,3083.6806121897525
"Main Sequence, M<0.7 Msun",0.009129052698062102,0.243279599829098,0.26084773486045076,5975.883386351822,3496.9581197506714
"Main Sequence, M<0.7 Msun",0.0027148277545866054,0.14298472721625857,0.17776577753894332,17330.28972783909,3128.160510492687
"Main Sequence, M>0.7 Msun",1.1719567980853383,1.0064218716472422,1.0379702053243423,4486.896285622811,5900.828525094903
"Main Sequence, M<0.7 Msun",0.041847796450377873,0.5028965638655919,0.4646530885093875,4799.354090772979,3833.816057544898
"Main Sequence, M<0.7 Msun",0.0017917712414019214,0.12283566056386404,0.1561243598200978,23480.78877878477,3008.588856886151
"Main Sequence, M<0.7 Msun",0.03776773728555285,0.4861029252027871,0.4479539205518268,3944.6816440540692,3805.7574669983937
"Main Sequence, M<0.7 Msun",0.020455003631034863,0.37248606073060686,0.35279119154455135,4950.841343003186,3678.9048976768076
"Main Sequence, M<0.7 Msun",0.006521892412042907,0.20682806833717524,0.2337211228607758,8279.322322631513,3396.4244844890554
"Main Sequence, M<0.7 Msun",0.0007573411114310281,0.09329798771792117,0.11877974429092088,40698.602844408364,2781.1808328155284
"Main Sequence, M<0.7 Msun",0.1457327574005409,0.686854970466394,0.6505526371864548,4345.932804636428,4426.144744587594
Early Asymptotic Giant Branch,31094.794195375984,7.8453279839182635,432.52256931039904,40.80965294844304,3689.309346579517
"Main Sequence, M<0.7 Msun",0.000682378669696173,0.09052960094820503,0.11486757645548104,43225.487344368565,2755.403267913472
"Main Sequence, M<0.7 Msun",0.002546708413242039,0.13955727387319308,0.1742639096910372,18191.852981152413,3109.342883181927
"Main Sequence, M<0.7 Msun",0.0005708116652182617,0.08609560442110736,0.10844171120257433,47791.94875443359,2712.0804394522006
C-O White Dwarf,47.46525140808174,0.7231268463336964,0.01121493918444097,698.0594444540495,143209.8937268889
"Main Sequence, M<0.7 Msun",0.010984490587756822,0.2674759068216395,0.2779603233636652,4934.281005555757,3547.979596492449
"Main Sequence, M<0.7 Msun",0.0016379657657303458,0.1190791493880056,0.15178152608927967,24985.331317302174,2983.62532703367
"Main Sequence, M<0.7 Msun",0.0008234946387842004,0.09562656548380147,0.12201169337214506,38740.88352781377,2802.1540308231793
"Main Sequence, M<0.7 Msun",0.009644966466273568,0.25012962793475657,0.2657423682427119,5650.58269306856,3512.548402642059
"Main Sequence, M<0.7 Msun",0.0012905847647456527,0.10996290442821043,0.14078000561791867,29298.941322684805,2918.7955933563703
"Main Sequence, M<0.7 Msun",0.0017233865273183163,0.12118366122211571,0.15422759368594754,24125.21869850925,2997.7276213858336
"Main Sequence, M<0.7 Msun",0.008273874914707956,0.23169045713206451,0.2524452986201969,6592.579335900984,3468.335744054158
"Main Sequence, M>0.7 Msun",3.8109030157528268,1.227636641447648,1.7654266638192313,4480.544618563665,6075.886756890624
"Main Sequence, M<0.7 Msun",0.0011539819612497889,0.10607320445367616,0.13587312212718541,31486.754527066052,2889.0863016246785
"Main Sequence, M<0.7 Msun",0.012163674653188024,0.28226575615400645,0.288247537172781,4423.198307971032,3574.052549693396
"Main Sequence, M<0.7 Msun",0.0016121811396146645,0.11843442590762009,0.15102537420047404,25258.047215573664,2979.2437457727765
"Main Sequence, M<0.7 Msun",0.04424366393683383,0.5120848175021864,0.47339212878450954,4564.477263315349,3851.49902685917
"Main Sequence, M<0.7 Msun",0.018523137919366106,0.35359226769339724,0.33893272035910743,5539.611141849818,3661.418983532573
"Main Sequence, M<0.7 Msun",0.003003185585367159,0.14867138604364943,0.1834318571711953,16030.03799615373,3158.1714169309907
"Main Sequence, M>0.7 Msun",0.8670812221656341,0.9551088135670024,0.9488612821698309,4528.421014355566,5723.887902344389
"Main Sequence, M<0.7 Msun",0.0033877960279997707,0.15593258860294956,0.19042454129883388,14571.96711482656,3194.444830494625
"Main Sequence, M<0.7 Msun",0.0007671949314428339,0.09365121268823895,0.11927343534768499,40392.21123919806,2784.403074901084
C-O White Dwarf,49.251255619815346,0.7503363849931655,0.010890370261228553,547.4020533713929,146676.50108128347
"Main Sequence, M<0.7 Msun",0.0006009544515972645,0.08733589805930955,0.11025911403937351,46444.288395605334,2724.461514063498
"Main Sequence, M<0.7 Msun",0.0799893545120059,0.6022354650546997,0.5648156020271947,4164.0694915645845,4088.6717270780946
"Main Sequence, M<0.7 Msun",0.005557552482551831,0.1922912870516378,0.222176320127491,9580.694892316455,3346.9524777242473
C-O White Dwarf,75.20543927053926,1.1457449505384008,0.006361123479570962,82.11643132889542,213340.3177408606
"Main Sequence, M<0.7 Msun",0.008873576868848258,0.23984940181806302,0.2583779128047673,6149.22620425846,3488.7875482191166
"Main Sequence, M<0.7 Msun",0.002600453247541392,0.1406626735623791,0.17540070900808247,17907.099591285125,3115.473975270987
"Main Sequence, M<0.7 Msun",0.0009169127342514073,0.09876017860706719,0.12627766862786222,36321.72990727799,2829.4124551561417
"Main Sequence, M<0.7 Msun",0.013281130677269408,0.29588519082513415,0.29767631063454436,4017.1995413780223,3595.126387850329
"Main Sequence, M<0.7 Msun",0.004517241815248832,0.17564388248396265,0.20822933108113204,11484.412719407801,3282.652571583805
"Main Sequence, M<0.7 Msun",0.029624761391029226,0.44259689088844206,0.4093021848705441,5002.531556298867,3746.8751426005347
C-O White Dwarf,49.21886053532863,0.7498428501526947,0.010896207008435032,550.287683921883,146613.0922206995
"Main Sequence, M<0.7 Msun",0.022188202385867554,0.38818324255830705,0.3646254457855828,4520.510465238778,3693.0448385471923
"Main Sequence, M<0.7 Msun",0.0015978670786374045,0.1180745397826259,0.15060188530097307,25412.224292880466,2976.78518393981
"Main Sequence, M<0.7 Msun",0.011552595963247007,0.27465541671646326,0.28296424533078457,4676.095872449581,3561.0793615649163
"Main Sequence, M<0.7 Msun",0.025173283833408097,0.4125333923654435,0.38366024878414473,3938.750673590252,3715.6868341426616
"Main Sequence, M<0.7 Msun",0.057979913080556035,0.5543276131812772,0.5157819259399997,4524.770995519053,3947.879312699369
"Main Sequence, M<0.7 Msun",0.0011570603219575586,0.10616316516823977,0.1359881148260925,31433.422880368988,2889.788517662185
C-O White Dwarf,41.338058942540194,0.629779877065727,0.012382823395559324,1670.7425516113585,131660.41450148943
"Main Sequence, M<0.7 Msun",0.0036656878182442804,0.16098324272373704,0.19514116854053798,13671.938838678583,3218.4143497655573
"Main Sequence, M<0.7 Msun",0.0016960232812658247,0.12051461668270998,0.15345361365378812,24393.777007000863,2993.277146491383
"Main Sequence, M<0.7 Msun",0.028269641010804702,0.433865551965874,0.4019334041104516,5248.633466258849,3737.064212694038
"Main Sequence, M<0.7 Msun",0.0005575991104694757,0.08554083635779189,0.10762378874028865,48413.80189761769,2706.474360661706
"Main Sequence, M<0.7 Msun",0.00162787628207879,0.11882740946561954,0.15148666039404549,25091.288364310647,2981.9179595504474
"Main Sequence, M>0.7 Msun",0.30852110911130526,0.7959357211775115,0.7541120375543042,4408.910550217246,4958.848290828447
"Main Sequence, M>0.7 Msun",0.4988102128731031,0.8686116003402046,0.8295107073730413,4497.223211318577,5331.511785548059
"Main Sequence, M<0.7 Msun",0.005909220801113094,0.1976782524966969,0.22651590803892002,9064.983672907298,3365.9738542067535
"Main Sequence, M>0.7 Msun",1.2012707941330398,1.0099838199433826,1.0450456258230287,4523.600489733245,5917.253036871721
"Main Sequence, M<0.7 Msun",0.0029955171767026135,0.1485230394106193,0.1832862375553784,16062.0727148187,3157.406967125445
"Main Sequence, M<0.7 Msun",0.002071996588978568,0.12933721555952063,0.1633982443946576,21179.86036383003,3049.657753184324
"Main Sequence, M<0.7 Msun",0.0013478256658329877,0.11153560959857961,0.14272683081115092,28478.645115789386,2930.4421795395665
"Main Sequence, M<0.7 Msun",0.0023067159442798717,0.13449986640283051,0.1689694210225601,19585.410658306486,3080.505644571598
C-O White Dwarf,48.238056492359426,0.7349004298889541,0.011073782592963405,627.6047555176773,144702.81888802495
"Main Sequence, M<0.7 Msun",0.0023738345186645952,0.13593524833970064,0.17048801217956758,19174.050040607435,3088.8244343843553
"Main Sequence, M>0.7 Msun",0.6117933627820212,0.9003886644663661,0.8680799142227302,4501.580293823002,5484.649437751992
"Main Sequence, M>0.7 Msun",0.2484532660836959,0.7628134609060084,0.724204912260456,4638.013927373585,4793.557949175197
"Main Sequence, M<0.7 Msun",0.011193628713837209,0.27013075911982676,0.27981342079910454,4836.455953870995,3552.9246035352494
"Main Sequence, M<0.7 Msun",0.0005045342262410968,0.08323737669898201,0.10419451794891937,51130.17623748646,2682.734910990576
"Main Sequence, M<0.7 Msun",0.0015554789000480707,0.11700030642927181,0.1493317723635107,25880.922539044685,2969.391484759531
